backend,GPU,precision,vec_size,routine,BW_GBs
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2922.3508
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2738.411
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2874.78
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2857.7942
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2879.0967
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2735.899
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2854.4514
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2824.2688
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2796.0278
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2767.49
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2833.361
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2886.0613
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2774.3547
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2772.4922
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2891.8132
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2839.355
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2958.097
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2618.8442
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2887.6138
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2851.4192
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2819.2263
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2726.714
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2874.78
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2783.8494
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2900.5625
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2649.7488
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2709.5261
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2909.3647
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2907.1592
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2798.3452
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2810.2097
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2868.6204
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2816.5493
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2797.1934
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2871.8582
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2862.6704
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2819.0784
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2828.7332
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2917.1108
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2736.0383
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2810.0774
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2740.2139
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2902.758
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2897.5881
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2878.9424
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2747.8013
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2913.3118
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2866.0325
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2879.7144
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2748.5046
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2870.1694
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2783.705
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2880.0234
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2751.4487
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2931.446
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2839.0547
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2950.1318
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2778.5186
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2793.4092
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2853.996
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2833.062
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2720.5103
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2765.9216
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2815.53
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2793.9907
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2745.1177
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2814.4968
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2826.648
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2857.7942
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2553.8284
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2900.4058
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2822.784
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2783.8494
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2741.767
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2785.0046
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2802.3035
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2765.3518
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2775.9326
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2919.9666
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2854.603
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2825.458
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2776.2197
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2897.5881
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2856.1218
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2865.4204
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2731.8616
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2889.7898
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2848.847
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2898.0574
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2710.21
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2855.8179
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2896.8064
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2807.2856
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2743.4485
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2855.0586
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2805.0854
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2851.8735
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2731.5837
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2813.7593
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2874.4722
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2904.1714
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2744.851
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2768.3318
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2789.7803
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2764.355
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2796.4648
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2798.5056
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2911.258
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2842.211
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2756.407
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2853.2227
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2835.7405
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2823.5261
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2815.9585
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2834.5427
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2877.3992
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2813.4644
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2774.2112
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2788.7659
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2861.297
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2768.489
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2768.7744
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2777.9434
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2874.9338
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2859.1638
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2747.52
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2832.001
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2784.268
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2862.2124
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2680.0264
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2903.5273
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2779.2234
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2847.487
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2820.1
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2883.411
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2792.6826
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2927.6096
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2782.2625
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2885.596
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2852.4797
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2881.569
Mojo, AMD Instinct MI300A , float64 , 33554432 , Dot , 2755.6997
HIP,AMD Instinct MI300A,float64,33554432,Copy,3730.58
HIP,AMD Instinct MI300A,float64,33554432,Copy,3615
HIP,AMD Instinct MI300A,float64,33554432,Copy,3707.36
HIP,AMD Instinct MI300A,float64,33554432,Copy,3643.71
HIP,AMD Instinct MI300A,float64,33554432,Copy,3617.92
HIP,AMD Instinct MI300A,float64,33554432,Copy,3655.14
HIP,AMD Instinct MI300A,float64,33554432,Copy,3674.88
HIP,AMD Instinct MI300A,float64,33554432,Copy,3675.41
HIP,AMD Instinct MI300A,float64,33554432,Copy,3669.86
HIP,AMD Instinct MI300A,float64,33554432,Copy,3592.53
HIP,AMD Instinct MI300A,float64,33554432,Copy,3644.94
HIP,AMD Instinct MI300A,float64,33554432,Copy,3627.46
HIP,AMD Instinct MI300A,float64,33554432,Copy,3617.22
HIP,AMD Instinct MI300A,float64,33554432,Copy,3653.87
HIP,AMD Instinct MI300A,float64,33554432,Copy,3686.49
HIP,AMD Instinct MI300A,float64,33554432,Copy,3524.81
HIP,AMD Instinct MI300A,float64,33554432,Copy,3657.36
HIP,AMD Instinct MI300A,float64,33554432,Copy,3637.29
HIP,AMD Instinct MI300A,float64,33554432,Copy,3644.47
HIP,AMD Instinct MI300A,float64,33554432,Copy,3684.72
HIP,AMD Instinct MI300A,float64,33554432,Copy,3639.53
HIP,AMD Instinct MI300A,float64,33554432,Copy,3724.6
HIP,AMD Instinct MI300A,float64,33554432,Copy,3676.64
HIP,AMD Instinct MI300A,float64,33554432,Copy,3687
HIP,AMD Instinct MI300A,float64,33554432,Copy,3681.69
HIP,AMD Instinct MI300A,float64,33554432,Copy,3666.12
HIP,AMD Instinct MI300A,float64,33554432,Copy,3664.1
HIP,AMD Instinct MI300A,float64,33554432,Copy,3629.2
HIP,AMD Instinct MI300A,float64,33554432,Copy,3668.1
HIP,AMD Instinct MI300A,float64,33554432,Copy,3669.88
HIP,AMD Instinct MI300A,float64,33554432,Copy,3644.45
HIP,AMD Instinct MI300A,float64,33554432,Copy,3671.62
HIP,AMD Instinct MI300A,float64,33554432,Copy,3643.98
HIP,AMD Instinct MI300A,float64,33554432,Copy,3104.16
HIP,AMD Instinct MI300A,float64,33554432,Copy,3624.54
HIP,AMD Instinct MI300A,float64,33554432,Copy,3679.42
HIP,AMD Instinct MI300A,float64,33554432,Copy,3708.39
HIP,AMD Instinct MI300A,float64,33554432,Copy,3656.11
HIP,AMD Instinct MI300A,float64,33554432,Copy,3661.6
HIP,AMD Instinct MI300A,float64,33554432,Copy,3677.15
HIP,AMD Instinct MI300A,float64,33554432,Copy,3724.36
HIP,AMD Instinct MI300A,float64,33554432,Copy,3696.9
HIP,AMD Instinct MI300A,float64,33554432,Copy,3688.52
HIP,AMD Instinct MI300A,float64,33554432,Copy,3618.92
HIP,AMD Instinct MI300A,float64,33554432,Copy,3701.74
HIP,AMD Instinct MI300A,float64,33554432,Copy,3654.64
HIP,AMD Instinct MI300A,float64,33554432,Copy,3609.9
HIP,AMD Instinct MI300A,float64,33554432,Copy,3603.62
HIP,AMD Instinct MI300A,float64,33554432,Copy,3689.02
HIP,AMD Instinct MI300A,float64,33554432,Copy,3675.39
HIP,AMD Instinct MI300A,float64,33554432,Copy,3635.32
HIP,AMD Instinct MI300A,float64,33554432,Copy,3651.16
HIP,AMD Instinct MI300A,float64,33554432,Copy,3598.76
HIP,AMD Instinct MI300A,float64,33554432,Copy,3550.92
HIP,AMD Instinct MI300A,float64,33554432,Copy,3655.12
HIP,AMD Instinct MI300A,float64,33554432,Copy,3640.52
HIP,AMD Instinct MI300A,float64,33554432,Copy,3382.46
HIP,AMD Instinct MI300A,float64,33554432,Copy,3691.31
HIP,AMD Instinct MI300A,float64,33554432,Copy,3592.77
HIP,AMD Instinct MI300A,float64,33554432,Copy,3569.1
HIP,AMD Instinct MI300A,float64,33554432,Copy,3756.13
HIP,AMD Instinct MI300A,float64,33554432,Copy,3746.17
HIP,AMD Instinct MI300A,float64,33554432,Copy,3765.08
HIP,AMD Instinct MI300A,float64,33554432,Copy,3686.74
HIP,AMD Instinct MI300A,float64,33554432,Copy,3548.34
HIP,AMD Instinct MI300A,float64,33554432,Copy,3608.2
HIP,AMD Instinct MI300A,float64,33554432,Copy,3638.54
HIP,AMD Instinct MI300A,float64,33554432,Copy,3696.16
HIP,AMD Instinct MI300A,float64,33554432,Copy,3609.9
HIP,AMD Instinct MI300A,float64,33554432,Copy,3701.77
HIP,AMD Instinct MI300A,float64,33554432,Copy,3718.17
HIP,AMD Instinct MI300A,float64,33554432,Copy,3634.36
HIP,AMD Instinct MI300A,float64,33554432,Copy,3739.41
HIP,AMD Instinct MI300A,float64,33554432,Copy,3694.35
HIP,AMD Instinct MI300A,float64,33554432,Copy,3764.82
HIP,AMD Instinct MI300A,float64,33554432,Copy,3681.18
HIP,AMD Instinct MI300A,float64,33554432,Copy,3697.18
HIP,AMD Instinct MI300A,float64,33554432,Copy,3657.36
HIP,AMD Instinct MI300A,float64,33554432,Copy,3730.03
HIP,AMD Instinct MI300A,float64,33554432,Copy,3721.24
HIP,AMD Instinct MI300A,float64,33554432,Copy,3653.65
HIP,AMD Instinct MI300A,float64,33554432,Copy,3706.62
HIP,AMD Instinct MI300A,float64,33554432,Copy,3583.63
HIP,AMD Instinct MI300A,float64,33554432,Copy,3660.6
HIP,AMD Instinct MI300A,float64,33554432,Copy,3712.49
HIP,AMD Instinct MI300A,float64,33554432,Copy,3715.06
HIP,AMD Instinct MI300A,float64,33554432,Copy,3682.44
HIP,AMD Instinct MI300A,float64,33554432,Copy,3710.18
HIP,AMD Instinct MI300A,float64,33554432,Copy,3734.7
HIP,AMD Instinct MI300A,float64,33554432,Copy,3765.88
HIP,AMD Instinct MI300A,float64,33554432,Copy,3725.89
HIP,AMD Instinct MI300A,float64,33554432,Copy,3721.5
HIP,AMD Instinct MI300A,float64,33554432,Copy,3666.12
HIP,AMD Instinct MI300A,float64,33554432,Copy,3774.64
HIP,AMD Instinct MI300A,float64,33554432,Copy,3626.23
HIP,AMD Instinct MI300A,float64,33554432,Copy,3643.21
HIP,AMD Instinct MI300A,float64,33554432,Copy,3729.51
HIP,AMD Instinct MI300A,float64,33554432,Copy,3725.66
HIP,AMD Instinct MI300A,float64,33554432,Copy,3707.39
HIP,AMD Instinct MI300A,float64,33554432,Copy,3726.67
HIP,AMD Instinct MI300A,float64,33554432,Copy,3690.54
HIP,AMD Instinct MI300A,float64,33554432,Copy,3673.37
HIP,AMD Instinct MI300A,float64,33554432,Copy,3545.32
HIP,AMD Instinct MI300A,float64,33554432,Copy,3753
HIP,AMD Instinct MI300A,float64,33554432,Copy,3589.62
HIP,AMD Instinct MI300A,float64,33554432,Copy,3675.13
HIP,AMD Instinct MI300A,float64,33554432,Copy,3665.1
HIP,AMD Instinct MI300A,float64,33554432,Copy,3457.62
HIP,AMD Instinct MI300A,float64,33554432,Copy,3544.15
HIP,AMD Instinct MI300A,float64,33554432,Copy,3479.83
HIP,AMD Instinct MI300A,float64,33554432,Copy,3691.33
HIP,AMD Instinct MI300A,float64,33554432,Copy,3615.27
HIP,AMD Instinct MI300A,float64,33554432,Copy,3654.15
HIP,AMD Instinct MI300A,float64,33554432,Copy,3684.21
HIP,AMD Instinct MI300A,float64,33554432,Copy,3654.37
HIP,AMD Instinct MI300A,float64,33554432,Copy,3674.63
HIP,AMD Instinct MI300A,float64,33554432,Copy,3695.91
HIP,AMD Instinct MI300A,float64,33554432,Copy,3702.25
HIP,AMD Instinct MI300A,float64,33554432,Copy,3584.83
HIP,AMD Instinct MI300A,float64,33554432,Copy,3587.46
HIP,AMD Instinct MI300A,float64,33554432,Copy,3703.78
HIP,AMD Instinct MI300A,float64,33554432,Copy,3707.9
HIP,AMD Instinct MI300A,float64,33554432,Copy,3707.13
HIP,AMD Instinct MI300A,float64,33554432,Copy,3744.34
HIP,AMD Instinct MI300A,float64,33554432,Copy,3696.64
HIP,AMD Instinct MI300A,float64,33554432,Copy,3713.26
HIP,AMD Instinct MI300A,float64,33554432,Copy,3721.5
HIP,AMD Instinct MI300A,float64,33554432,Copy,3741.99
HIP,AMD Instinct MI300A,float64,33554432,Copy,3764.85
HIP,AMD Instinct MI300A,float64,33554432,Copy,3724.6
HIP,AMD Instinct MI300A,float64,33554432,Copy,3701.74
HIP,AMD Instinct MI300A,float64,33554432,Copy,3716.86
HIP,AMD Instinct MI300A,float64,33554432,Copy,3757.21
HIP,AMD Instinct MI300A,float64,33554432,Copy,3743.84
HIP,AMD Instinct MI300A,float64,33554432,Copy,3677.93
HIP,AMD Instinct MI300A,float64,33554432,Copy,3695.14
HIP,AMD Instinct MI300A,float64,33554432,Copy,3732.65
HIP,AMD Instinct MI300A,float64,33554432,Copy,3689.78
HIP,AMD Instinct MI300A,float64,33554432,Copy,3718.41
HIP,AMD Instinct MI300A,float64,33554432,Copy,3699.19
HIP,AMD Instinct MI300A,float64,33554432,Copy,3675.89
HIP,AMD Instinct MI300A,float64,33554432,Copy,3742.25
HIP,AMD Instinct MI300A,float64,33554432,Copy,3746.17
HIP,AMD Instinct MI300A,float64,33554432,Copy,3751.14
HIP,AMD Instinct MI300A,float64,33554432,Copy,3751.43
HIP,AMD Instinct MI300A,float64,33554432,Copy,3648.93
HIP,AMD Instinct MI300A,float64,33554432,Copy,3736.55
HIP,AMD Instinct MI300A,float64,33554432,Copy,3646.43
HIP,AMD Instinct MI300A,float64,33554432,Copy,3679.67
HIP,AMD Instinct MI300A,float64,33554432,Copy,3642.72
HIP,AMD Instinct MI300A,float64,33554432,Copy,3642
HIP,AMD Instinct MI300A,float64,33554432,Copy,3716.89
HIP,AMD Instinct MI300A,float64,33554432,Copy,3712.49
HIP,AMD Instinct MI300A,float64,33554432,Copy,3582.2
HIP,AMD Instinct MI300A,float64,33554432,Copy,3684.47
HIP,AMD Instinct MI300A,float64,33554432,Copy,3700.98
HIP,AMD Instinct MI300A,float64,33554432,Copy,3629.66
HIP,AMD Instinct MI300A,float64,33554432,Copy,3644.7
HIP,AMD Instinct MI300A,float64,33554432,Copy,3736.29
HIP,AMD Instinct MI300A,float64,33554432,Copy,3783.95
HIP,AMD Instinct MI300A,float64,33554432,Copy,3717.66
HIP,AMD Instinct MI300A,float64,33554432,Copy,3718.43
HIP,AMD Instinct MI300A,float64,33554432,Copy,3768.28
HIP,AMD Instinct MI300A,float64,33554432,Copy,3762.74
HIP,AMD Instinct MI300A,float64,33554432,Copy,3727.7
HIP,AMD Instinct MI300A,float64,33554432,Copy,3717.66
HIP,AMD Instinct MI300A,float64,33554432,Copy,3646.95
HIP,AMD Instinct MI300A,float64,33554432,Copy,3758.26
HIP,AMD Instinct MI300A,float64,33554432,Copy,3658.6
HIP,AMD Instinct MI300A,float64,33554432,Copy,3766.41
HIP,AMD Instinct MI300A,float64,33554432,Copy,3807
HIP,AMD Instinct MI300A,float64,33554432,Copy,3769.58
HIP,AMD Instinct MI300A,float64,33554432,Copy,3720.47
HIP,AMD Instinct MI300A,float64,33554432,Copy,3692.32
HIP,AMD Instinct MI300A,float64,33554432,Copy,3709.67
HIP,AMD Instinct MI300A,float64,33554432,Copy,3812.16
HIP,AMD Instinct MI300A,float64,33554432,Copy,3822.21
HIP,AMD Instinct MI300A,float64,33554432,Copy,3739.15
HIP,AMD Instinct MI300A,float64,33554432,Copy,3762.18
HIP,AMD Instinct MI300A,float64,33554432,Copy,3727.18
HIP,AMD Instinct MI300A,float64,33554432,Copy,3611.35
HIP,AMD Instinct MI300A,float64,33554432,Copy,3669.86
HIP,AMD Instinct MI300A,float64,33554432,Copy,3666.6
HIP,AMD Instinct MI300A,float64,33554432,Copy,3647.91
HIP,AMD Instinct MI300A,float64,33554432,Copy,3688.29
HIP,AMD Instinct MI300A,float64,33554432,Copy,3679.95
HIP,AMD Instinct MI300A,float64,33554432,Copy,3668.38
HIP,AMD Instinct MI300A,float64,33554432,Copy,3610.41
HIP,AMD Instinct MI300A,float64,33554432,Copy,3695.4
HIP,AMD Instinct MI300A,float64,33554432,Copy,3751.14
HIP,AMD Instinct MI300A,float64,33554432,Copy,3667.85
HIP,AMD Instinct MI300A,float64,33554432,Copy,3598.52
HIP,AMD Instinct MI300A,float64,33554432,Copy,3461.85
HIP,AMD Instinct MI300A,float64,33554432,Copy,3722.53
HIP,AMD Instinct MI300A,float64,33554432,Copy,3749.86
HIP,AMD Instinct MI300A,float64,33554432,Copy,3759.84
HIP,AMD Instinct MI300A,float64,33554432,Copy,3727.73
HIP,AMD Instinct MI300A,float64,33554432,Copy,3815.39
HIP,AMD Instinct MI300A,float64,33554432,Copy,3699.96
HIP,AMD Instinct MI300A,float64,33554432,Copy,3769.84
HIP,AMD Instinct MI300A,float64,33554432,Copy,3679.16
HIP,AMD Instinct MI300A,float64,33554432,Copy,3626.48
HIP,AMD Instinct MI300A,float64,33554432,Copy,3713.78
HIP,AMD Instinct MI300A,float64,33554432,Copy,3714.8
HIP,AMD Instinct MI300A,float64,33554432,Copy,3697.43
HIP,AMD Instinct MI300A,float64,33554432,Copy,3700.75
HIP,AMD Instinct MI300A,float64,33554432,Copy,3701.74
HIP,AMD Instinct MI300A,float64,33554432,Copy,3773.55
HIP,AMD Instinct MI300A,float64,33554432,Copy,3653.38
HIP,AMD Instinct MI300A,float64,33554432,Copy,3782.59
HIP,AMD Instinct MI300A,float64,33554432,Copy,3779.4
HIP,AMD Instinct MI300A,float64,33554432,Copy,3685.98
HIP,AMD Instinct MI300A,float64,33554432,Copy,3769.87
HIP,AMD Instinct MI300A,float64,33554432,Copy,3726.43
HIP,AMD Instinct MI300A,float64,33554432,Copy,3704.55
HIP,AMD Instinct MI300A,float64,33554432,Copy,3692.32
HIP,AMD Instinct MI300A,float64,33554432,Copy,3703.02
HIP,AMD Instinct MI300A,float64,33554432,Copy,3632.86
HIP,AMD Instinct MI300A,float64,33554432,Copy,3654.4
HIP,AMD Instinct MI300A,float64,33554432,Copy,3670.61
HIP,AMD Instinct MI300A,float64,33554432,Copy,3690.82
HIP,AMD Instinct MI300A,float64,33554432,Copy,3552.1
HIP,AMD Instinct MI300A,float64,33554432,Copy,3667.85
HIP,AMD Instinct MI300A,float64,33554432,Copy,3596.11
HIP,AMD Instinct MI300A,float64,33554432,Copy,3733.95
HIP,AMD Instinct MI300A,float64,33554432,Copy,3674.13
HIP,AMD Instinct MI300A,float64,33554432,Copy,3710.18
HIP,AMD Instinct MI300A,float64,33554432,Copy,3601.18
HIP,AMD Instinct MI300A,float64,33554432,Copy,3741.73
HIP,AMD Instinct MI300A,float64,33554432,Copy,3694.86
HIP,AMD Instinct MI300A,float64,33554432,Copy,3725.11
HIP,AMD Instinct MI300A,float64,33554432,Copy,3657.86
HIP,AMD Instinct MI300A,float64,33554432,Copy,3750.36
HIP,AMD Instinct MI300A,float64,33554432,Copy,3710.95
HIP,AMD Instinct MI300A,float64,33554432,Copy,3720.98
HIP,AMD Instinct MI300A,float64,33554432,Copy,3705.6
HIP,AMD Instinct MI300A,float64,33554432,Copy,3637.04
HIP,AMD Instinct MI300A,float64,33554432,Copy,3653.87
HIP,AMD Instinct MI300A,float64,33554432,Copy,3729.02
HIP,AMD Instinct MI300A,float64,33554432,Copy,3726.67
HIP,AMD Instinct MI300A,float64,33554432,Copy,3741.99
HIP,AMD Instinct MI300A,float64,33554432,Copy,3698.94
HIP,AMD Instinct MI300A,float64,33554432,Copy,3765.35
HIP,AMD Instinct MI300A,float64,33554432,Copy,3715.83
HIP,AMD Instinct MI300A,float64,33554432,Copy,3723.82
HIP,AMD Instinct MI300A,float64,33554432,Copy,3766.7
HIP,AMD Instinct MI300A,float64,33554432,Copy,3749.57
HIP,AMD Instinct MI300A,float64,33554432,Copy,3711.21
HIP,AMD Instinct MI300A,float64,33554432,Copy,3757.18
HIP,AMD Instinct MI300A,float64,33554432,Copy,3691.31
HIP,AMD Instinct MI300A,float64,33554432,Copy,3683.71
HIP,AMD Instinct MI300A,float64,33554432,Copy,3547.66
HIP,AMD Instinct MI300A,float64,33554432,Copy,3689.05
HIP,AMD Instinct MI300A,float64,33554432,Copy,3699.7
HIP,AMD Instinct MI300A,float64,33554432,Copy,3700.24
HIP,AMD Instinct MI300A,float64,33554432,Copy,3671.36
HIP,AMD Instinct MI300A,float64,33554432,Copy,3735.77
HIP,AMD Instinct MI300A,float64,33554432,Copy,3651.39
HIP,AMD Instinct MI300A,float64,33554432,Copy,3708.65
HIP,AMD Instinct MI300A,float64,33554432,Copy,3520.42
HIP,AMD Instinct MI300A,float64,33554432,Copy,3664.35
HIP,AMD Instinct MI300A,float64,33554432,Copy,3578.61
HIP,AMD Instinct MI300A,float64,33554432,Copy,3692.32
HIP,AMD Instinct MI300A,float64,33554432,Copy,3702.25
HIP,AMD Instinct MI300A,float64,33554432,Copy,3664.35
HIP,AMD Instinct MI300A,float64,33554432,Copy,3643.48
HIP,AMD Instinct MI300A,float64,33554432,Copy,3738.11
HIP,AMD Instinct MI300A,float64,33554432,Copy,3663.85
HIP,AMD Instinct MI300A,float64,33554432,Copy,3719.95
