backend,GPU,precision,L,blk_x,blk_y,blk_z,BW_GBs
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.4194190944695
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.1031186498703
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.2798390448665
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2046.5276433067288
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.919138134695
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.9649171900287
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2039.6472345015434
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.163444511453
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2031.8049833403284
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2041.9101689938511
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.5257000869005
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.1031186498703
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2044.8418741774756
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.8008151842237
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2059.401096404707
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2040.1150162308963
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.8536799360436
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.772076984779
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2040.36848760096
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.261888710263
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2059.5202975879824
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2038.0116864160925
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.2421991141773
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.6443375316753
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2041.9687597739287
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.8471700123127
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2062.064555761396
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2044.393457253912
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.0714584228017
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.198160151177
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2046.1373170490933
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2042.1836214046093
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2058.170158327396
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2046.3922871868801
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2047.1183193480367
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.426846014756
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2045.7628223064628
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2047.1575790062147
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.9010550899347
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2038.2840955851675
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.563267128732
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.7914108308905
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.162353543096
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.137595192457
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2059.142874504119
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.552273135083
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.6879151544695
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.5946222282387
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.0911639498454
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.237810020234
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.3245271678616
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.0634816885836
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.7520500873225
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.3781984024668
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.061656258234
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2041.4415637690875
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.3203299699635
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.7655450129423
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2043.4346228467564
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.4656409182153
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.0097865847206
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2043.8258751762703
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.0710501072303
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.3333759520724
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2041.5196497029378
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.446616068155
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2060.7926360162205
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2041.1273282839775
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.049255020701
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.05128728132
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.8504547806942
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2042.6115260308732
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2058.7258835815974
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.7095409046024
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.432028656551
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.0730264107374
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2047.7073723768226
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.794405146365
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2046.7042216793916
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2044.0411278269637
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.5198573501825
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.5245913009303
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.5395522796625
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2044.6088294812773
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.554346664407
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2043.1999433428305
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.313646549213
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.7936507936506
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.4736483043894
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2046.0980965132294
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.356450027486
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2046.6453588362626
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.7219407981042
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.500162799029
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.5395522796625
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2043.4150641623858
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.514764288417
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.4446390456924
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2047.8055808412412
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.1851014240565
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.6485967784342
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2045.941229404273
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.723436773655
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2045.6667698331098
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.3753757528248
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.181489128275
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.7759209468395
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2040.0370377094719
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.656110608228
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.6471244298473
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.9138278362766
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.0413195946703
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.2196171889877
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2042.9457680349776
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.2686992843883
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.577093519533
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2044.7850768769556
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.9729364668406
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.7827652020087
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2037.894961917753
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.7416588261185
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.09664815048
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2042.064465279465
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.8994166952602
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.049255020701
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2043.6889198195342
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.71072293344
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.155824980943
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.6380326023373
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2047.5482946534928
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.772076984779
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2043.786743201341
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.5287175089315
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.043887174467
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.234732730868
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2040.83660025753
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2026.3454229990925
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2042.378989401139
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.7280436833134
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.552367509402
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.7520500873225
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.3368863222727
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.9700536695714
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2045.1964389894822
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.735133777961
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.6225863077825
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.7675188050894
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2045.451174680066
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.831945449228
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.591587813816
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.1063512076985
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.8484865942323
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.555269041829
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2045.3923838886487
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.1585914915368
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.4981933647214
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.0831486513334
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.1820992670714
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.9607710455566
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2043.8239185419343
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2057.416439473007
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.155824980943
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.198160151177
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.2377303345042
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2059.7984873526357
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2042.88712117515
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.8039538714993
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.0992413587965
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2041.4025230421466
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.6233563426936
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.088857984593
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2040.8756193413258
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.119024355495
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.8734389596048
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.3753757528248
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2043.9824180621763
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.8019723094385
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2043.7476127248585
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.4459281950953
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.8008151842237
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2044.3347272481785
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.8527524971614
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2057.5552409379034
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2040.9926855453718
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.9960553709047
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.7675188050894
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.3623115331757
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.6754576052376
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.0294541108537
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2044.0215575306306
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.8205347283156
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.7063330134743
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.2835477027593
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.244168056768
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.9700536695714
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.3959040895747
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.8796956349156
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.1680684894695
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.1105768999482
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2047.0986900836233
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2057.337132757895
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.456892686987
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.4262158508145
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.3820034363503
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2038.0895101770786
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.356558533687
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2057.2380079614472
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2042.6721114939373
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.8547226126125
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.9926401008347
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.128605494398
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2045.6275673339778
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.165413302783
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.811091769554
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2042.6134803445527
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.7520500873225
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.0517532743897
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2042.5353107141934
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2058.229685968006
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.417102537122
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2046.2942142296422
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.5946222282387
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2040.3470375842699
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2033.6049060259418
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.049255020701
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.464409441545
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2044.315151329441
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2046.6277006435432
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.9898534352997
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2038.2237701349586
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.4980825111747
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.2939175256743
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2044.2348939821056
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2046.8239199026682
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2061.1109662956496
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2046.68656247094
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.5198573501825
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.0992413587965
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.827507579095
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2042.1035313293326
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.2798390448665
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2041.9101689938511
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.951262906703
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.9014323376623
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2045.7059738348278
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.3950295088134
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2058.0491294095873
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2039.4523887539274
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.8267343345697
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.5395522796625
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.3781984024668
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2047.137948988897
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.0690563119438
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2046.4687906197398
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.8008151842237
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.122483709439
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.5109943464226
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2047.6877318142972
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2057.178537668352
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.240497945385
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2050.4981933647214
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.8267343345697
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.464409441545
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2043.786743201341
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2032.0563938508162
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2047.0770983275513
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2048.5326163615796
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.905693688392
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.1105768999482
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2044.3543035418288
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2058.785443373055
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.059676507988
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2047.0594326840928
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2054.0908133134362
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.465162246747
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2037.523477942187
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2056.00965358239
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.1585914915368
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2047.6484518195184
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2042.982912787849
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2057.356958863477
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2040.1150162308963
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2047.1772094000005
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2046.0980965132294
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.589892712342
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.655288623562
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.2377303345042
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2043.512861328527
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.6758658305366
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.8859532804913
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2047.7073723768226
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.78725693533
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2051.207434267036
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2039.5108385692763
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2058.7655897263307
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.9826849068468
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2046.0980965132294
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2053.300581587145
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2058.9244296225
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2043.728048048508
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2052.3333759520724
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2055.5919513336453
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2049.535593015319
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2045.4119804436116
mojo, AMD Instinct MI300A , float64 , 512 , 256 , 1 , 1 , 2057.4362671071485
